OID_,MODE,NAMEID,NAME,OPERATOR,ONEWAY,LINKSEQ1,LINKSEQ2,A,STOP_NAME,DIST,PK_TIME1,PK_TIME2,PK_SPEED1,PK_SPEED2,OK_TIME1,OK_TIME2,OK_SPEED1,OK_SPEED2,PK_D_BRD1,PK_W_BRD1,PK_BOARD1,PK_ALIGHT1,PK_RIDERS1,PK_D_BRD2,PK_W_BRD2,PK_BOARD2,PK_ALIGHT2,PK_RIDERS2,OK_D_BRD1,OK_W_BRD1,OK_BOARD1,OK_ALIGHT1,OK_RIDERS1,OK_D_BRD2,OK_W_BRD2,OK_BOARD2,OK_ALIGHT2,OK_RIDERS2,DY_D_BRD1,DY_W_BRD1,DY_BOARD1,DY_ALIGHT1,DY_RIDERS1,DY_D_BRD2,DY_W_BRD2,DY_BOARD2,DY_ALIGHT2,DY_RIDERS2,TOT_DRIVE,TOT_WALK,TOT_BOARD,TOT_ALIGHT,TOT_RIDERS
,4,1.0000000,D460,0.000000000000000,1,0,1,20131, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,3.0400000,0.0000000,0.0000000,3.0400000,3.0400000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,3.0400000,0.0000000,0.0000000,3.0400000,3.0400000,0.0000000,0.0000000,0.0000000,3.0400000,3.0400000,3.0400000,0.0000000
,4,2.0000000,D461,0.000000000000000,1,1,0,20131, ,0.5300000,2.0300000,0.0000000,15.6999998,0.0000000,2.0300000,0.0000000,15.6999998,0.0000000,10.7399998,14.3199997,25.0599995,0.0000000,25.0599995,0.0000000,0.0000000,0.0000000,25.0599995,25.0599995,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,10.7399998,14.3199997,25.0599995,0.0000000,25.0599995,0.0000000,0.0000000,0.0000000,25.0599995,25.0599995,10.7399998,14.3199997,25.0599995,25.0599995,50.1100006
,4,2.0000000,D461,0.000000000000000,1,6,218,8979, ,0.3500000,1.1500000,0.0000000,18.2999992,0.0000000,1.2100000,0.0000000,17.3999996,0.0000000,0.0000000,0.6400000,0.6400000,0.0300000,25.6599998,0.0000000,0.0300000,0.0300000,0.6400000,25.6599998,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.6400000,0.6400000,0.0300000,25.6599998,0.0000000,0.0300000,0.0300000,0.6400000,25.6599998,0.0000000,0.6700000,0.6700000,0.6700000,51.3199997
,4,2.0000000,D461,0.000000000000000,1,10,214,3415, ,0.3500000,1.0800000,0.0000000,19.3999996,0.0000000,1.0800000,0.0000000,19.3999996,0.0000000,0.0000000,0.0300000,0.0300000,6.5599999,19.1299992,0.0000000,6.5599999,6.5599999,0.0300000,19.1299992,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0300000,0.0300000,6.5599999,19.1299992,0.0000000,6.5599999,6.5599999,0.0300000,19.1299992,0.0000000,6.5900002,6.5900002,6.5900002,38.2599983
,4,2.0000000,D461,0.000000000000000,1,12,212,3417, ,0.2600000,0.9600000,0.0000000,16.2999992,0.0000000,0.9600000,0.0000000,16.2999992,0.0000000,0.0000000,1.7800000,1.7800000,6.4099998,14.5100002,0.0000000,6.4099998,6.4099998,1.7800000,14.5100002,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1.7800000,1.7800000,6.4099998,14.5100002,0.0000000,6.4099998,6.4099998,1.7800000,14.5100002,0.0000000,8.1899996,8.1899996,8.1899996,29.0200005
,4,2.0000000,D461,0.000000000000000,1,14,210,3421, ,0.4400000,1.5800000,0.0000000,16.7000008,0.0000000,1.5800000,0.0000000,16.7000008,0.0000000,0.1100000,0.3600000,0.4700000,2.9400001,12.0400000,0.0000000,2.9400001,2.9400001,0.4700000,12.0400000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.1100000,0.3600000,0.4700000,2.9400001,12.0400000,0.0000000,2.9400001,2.9400001,0.4700000,12.0400000,0.1100000,3.3000000,3.4200001,3.4200001,24.0699997
,4,2.0000000,D461,0.000000000000000,1,16,208,3423, ,0.3500000,1.4600000,0.0000000,14.3999996,0.0000000,1.4299999,0.0000000,14.6999998,0.0000000,0.0000000,0.0100000,0.0100000,7.0300002,5.0200000,0.0000000,7.0300002,7.0300002,0.0100000,5.0200000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0100000,0.0100000,7.0300002,5.0200000,0.0000000,7.0300002,7.0300002,0.0100000,5.0200000,0.0000000,7.0400000,7.0400000,7.0400000,10.0400000
,4,2.0000000,D461,0.000000000000000,1,17,207,3579, ,0.3000000,1.1000000,0.0000000,16.3999996,0.0000000,1.1300000,0.0000000,15.8999996,0.0000000,0.0000000,0.3100000,0.3100000,3.5999999,1.7300000,0.0000000,3.5999999,3.5999999,0.3100000,1.7300000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.3100000,0.3100000,3.5999999,1.7300000,0.0000000,3.5999999,3.5999999,0.3100000,1.7300000,0.0000000,3.9100001,3.9100001,3.9100001,3.4600000
,4,2.0000000,D461,0.000000000000000,1,18,206,5516, ,0.4900000,1.7700000,0.0000000,16.6000004,0.0000000,1.7900000,0.0000000,16.3999996,0.0000000,0.0100000,0.1400000,0.1500000,0.4500000,1.4299999,0.0000000,0.4500000,0.4500000,0.1500000,1.4299999,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0100000,0.1400000,0.1500000,0.4500000,1.4299999,0.0000000,0.4500000,0.4500000,0.1500000,1.4299999,0.0100000,0.5900000,0.6000000,0.6000000,2.8599999
,4,2.0000000,D461,0.000000000000000,1,21,203,5518, ,0.3200000,1.1500000,0.0000000,16.7000008,0.0000000,1.1700000,0.0000000,16.3999996,0.0000000,0.0000000,0.0600000,0.0600000,0.1700000,1.3099999,0.0000000,0.1700000,0.1700000,0.0600000,1.3099999,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0600000,0.0600000,0.1700000,1.3099999,0.0000000,0.1700000,0.1700000,0.0600000,1.3099999,0.0000000,0.2300000,0.2300000,0.2300000,2.6199999
,4,2.0000000,D461,0.000000000000000,1,23,201,3425, ,0.3700000,1.1500000,0.0000000,19.2999992,0.0000000,1.1600000,0.0000000,19.1000004,0.0000000,0.0000000,0.4400000,0.4400000,0.5000000,1.2600000,0.0000000,0.5000000,0.5000000,0.4400000,1.2600000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.4400000,0.4400000,0.5000000,1.2600000,0.0000000,0.5000000,0.5000000,0.4400000,1.2600000,0.0000000,0.9400000,0.9400000,0.9400000,2.5100000
,4,2.0000000,D461,0.000000000000000,1,25,199,4270, ,0.5400000,1.5599999,0.0000000,20.7999992,0.0000000,1.5800000,0.0000000,20.5000000,0.0000000,0.0000000,1.5000000,1.5000000,0.4200000,2.3299999,0.0000000,0.4200000,0.4200000,1.5000000,2.3299999,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1.5000000,1.5000000,0.4200000,2.3299999,0.0000000,0.4200000,0.4200000,1.5000000,2.3299999,0.0000000,1.9299999,1.9299999,1.9299999,4.6599998
,4,2.0000000,D461,0.000000000000000,1,28,196,3751, ,0.5900000,1.7300000,0.0000000,20.5000000,0.0000000,1.7200000,0.0000000,20.6000004,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,2.3299999,0.0000000,0.0000000,0.0000000,0.0000000,2.3299999,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,2.3299999,0.0000000,0.0000000,0.0000000,0.0000000,2.3299999,0.0000000,0.0000000,0.0000000,0.0000000,4.6599998
,4,2.0000000,D461,0.000000000000000,1,35,189,3770, ,0.7700000,2.3099999,0.0000000,20.0000000,0.0000000,2.2700000,0.0000000,20.3999996,0.0000000,0.0000000,0.3200000,0.3200000,0.4500000,2.2000000,0.0000000,0.4500000,0.4500000,0.3200000,2.2000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.3200000,0.3200000,0.4500000,2.2000000,0.0000000,0.4500000,0.4500000,0.3200000,2.2000000,0.0000000,0.7700000,0.7700000,0.7700000,4.4000001
,4,2.0000000,D461,0.000000000000000,1,43,181,3451, ,1.6799999,4.8099999,0.0000000,21.0000000,0.0000000,4.8099999,0.0000000,21.0000000,0.0000000,0.0000000,0.0600000,0.0600000,0.1000000,2.1600001,0.0000000,0.1000000,0.1000000,0.0600000,2.1600001,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0600000,0.0600000,0.1000000,2.1600001,0.0000000,0.1000000,0.1000000,0.0600000,2.1600001,0.0000000,0.1500000,0.1500000,0.1500000,4.3200002
,4,2.0000000,D461,0.000000000000000,1,47,177,6742, ,0.2400000,0.8500000,0.0000000,16.8999996,0.0000000,0.8500000,0.0000000,16.8999996,0.0000000,0.0000000,4.0300002,4.0300002,0.1200000,6.0799999,0.0000000,0.1200000,0.1200000,4.0300002,6.0799999,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,4.0300002,4.0300002,0.1200000,6.0799999,0.0000000,0.1200000,0.1200000,4.0300002,6.0799999,0.0000000,4.1500001,4.1500001,4.1500001,12.1499996
,4,2.0000000,D461,0.000000000000000,1,48,176,8950, ,0.2200000,0.8000000,0.0000000,16.5000000,0.0000000,0.8000000,0.0000000,16.5000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0100000,6.0700002,0.0000000,0.0100000,0.0100000,0.0000000,6.0700002,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0100000,6.0700002,0.0000000,0.0100000,0.0100000,0.0000000,6.0700002,0.0000000,0.0100000,0.0100000,0.0100000,12.1400003
,4,2.0000000,D461,0.000000000000000,1,49,175,6784, ,0.2900000,1.0400000,0.0000000,16.7000008,0.0000000,1.0400000,0.0000000,16.7000008,0.0000000,0.0000000,4.2600002,4.2600002,0.0700000,10.2700005,0.0000000,0.0700000,0.0700000,4.2600002,10.2700005,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,4.2600002,4.2600002,0.0700000,10.2700005,0.0000000,0.0700000,0.0700000,4.2600002,10.2700005,0.0000000,4.3299999,4.3299999,4.3299999,20.5300007
,4,2.0000000,D461,0.000000000000000,1,50,174,3580, ,1.3300000,4.8000002,0.0000000,16.6000004,0.0000000,4.7800002,0.0000000,16.7000008,0.0000000,0.0000000,0.0600000,0.0600000,0.5700000,9.7600002,0.0000000,0.5700000,0.5700000,0.0600000,9.7600002,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0600000,0.0600000,0.5700000,9.7600002,0.0000000,0.5700000,0.5700000,0.0600000,9.7600002,0.0000000,0.6300000,0.6300000,0.6300000,19.5100002
,4,2.0000000,D461,0.000000000000000,1,55,169,3595, ,0.6800000,2.3800001,0.0000000,17.1000004,0.0000000,2.3399999,0.0000000,17.3999996,0.0000000,0.0000000,0.6000000,0.6000000,0.2400000,10.1199999,0.0000000,0.2400000,0.2400000,0.6000000,10.1199999,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.6000000,0.6000000,0.2400000,10.1199999,0.0000000,0.2400000,0.2400000,0.6000000,10.1199999,0.0000000,0.8400000,0.8400000,0.8400000,20.2299995
,4,2.0000000,D461,0.000000000000000,1,60,164,3471, ,0.7600000,2.6199999,0.0000000,17.3999996,0.0000000,2.3900001,0.0000000,19.1000004,0.0000000,0.0000000,1.9299999,1.9299999,0.5500000,11.5000000,0.0000000,0.5500000,0.5500000,1.9299999,11.5000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1.9299999,1.9299999,0.5500000,11.5000000,0.0000000,0.5500000,0.5500000,1.9299999,11.5000000,0.0000000,2.4800000,2.4800000,2.4800000,22.9899998
,4,2.0000000,D461,0.000000000000000,1,64,160,3463, ,0.5100000,1.4000000,0.0000000,21.8999996,0.0000000,1.3500000,0.0000000,22.7000008,0.0000000,0.0000000,3.3800001,3.3800001,0.1700000,14.6999998,0.0000000,0.1700000,0.1700000,3.3800001,14.6999998,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,3.3800001,3.3800001,0.1700000,14.6999998,0.0000000,0.1700000,0.1700000,3.3800001,14.6999998,0.0000000,3.5500000,3.5500000,3.5500000,29.3899994
,4,2.0000000,D461,0.000000000000000,1,65,159,3486, ,1.3700000,4.3699999,0.0000000,18.7999992,0.0000000,3.6300001,0.0000000,22.6000004,0.0000000,0.0000000,1.0100000,1.0100000,0.9100000,14.8100004,0.0000000,0.9100000,0.9100000,1.0100000,14.8100004,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1.0100000,1.0100000,0.9100000,14.8100004,0.0000000,0.9100000,0.9100000,1.0100000,14.8100004,0.0000000,1.9200000,1.9200000,1.9200000,29.6100006
,4,2.0000000,D461,0.000000000000000,1,70,154,3498, ,4.8800001,21.2399998,0.0000000,13.8000002,0.0000000,14.7100000,0.0000000,19.8999996,0.0000000,0.0000000,3.3699999,3.3699999,0.0900000,18.0900002,0.0000000,0.0900000,0.0900000,3.3699999,18.0900002,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,3.3699999,3.3699999,0.0900000,18.0900002,0.0000000,0.0900000,0.0900000,3.3699999,18.0900002,0.0000000,3.4600000,3.4600000,3.4600000,36.1699982
,4,2.0000000,D461,0.000000000000000,1,92,132,3774, ,0.3100000,1.2700000,0.0000000,14.6000004,0.0000000,1.1900001,0.0000000,15.6000004,0.0000000,0.0000000,8.6499996,8.6499996,0.7700000,25.9699993,0.0000000,0.7700000,0.7700000,8.6499996,25.9699993,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,8.6499996,8.6499996,0.7700000,25.9699993,0.0000000,0.7700000,0.7700000,8.6499996,25.9699993,0.0000000,9.4200001,9.4200001,9.4200001,51.9300003
,4,2.0000000,D461,0.000000000000000,1,94,130,3655, ,0.1600000,0.9200000,0.0000000,10.3999996,0.0000000,0.9000000,0.0000000,10.6999998,0.0000000,0.0000000,5.4699998,5.4699998,2.5599999,28.8799992,0.0000000,2.5599999,2.5599999,5.4699998,28.8799992,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,5.4699998,5.4699998,2.5599999,28.8799992,0.0000000,2.5599999,2.5599999,5.4699998,28.8799992,0.0000000,8.0400000,8.0400000,8.0400000,57.7500000
,4,2.0000000,D461,0.000000000000000,1,96,128,3662, ,0.1600000,0.5600000,0.0000000,17.1000004,0.0000000,0.5000000,0.0000000,19.2000008,0.0000000,0.0000000,5.6599998,5.6599998,0.0800000,34.4500008,0.0000000,0.0800000,0.0800000,5.6599998,34.4500008,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,5.6599998,5.6599998,0.0800000,34.4500008,0.0000000,0.0800000,0.0800000,5.6599998,34.4500008,0.0000000,5.7399998,5.7399998,5.7399998,68.9000015
,4,2.0000000,D461,0.000000000000000,1,98,126,3805, ,0.1500000,0.6600000,0.0000000,13.6000004,0.0000000,0.6400000,0.0000000,14.1000004,0.0000000,0.0000000,3.7300000,3.7300000,4.4200001,33.7700005,0.0000000,4.4200001,4.4200001,3.7300000,33.7700005,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,3.7300000,3.7300000,4.4200001,33.7700005,0.0000000,4.4200001,4.4200001,3.7300000,33.7700005,0.0000000,8.1499996,8.1499996,8.1499996,67.5299988
,4,2.0000000,D461,0.000000000000000,1,100,124,3802, ,0.1500000,0.6600000,0.0000000,13.6000004,0.0000000,0.6700000,0.0000000,13.3999996,0.0000000,0.0100000,2.2600000,2.2700000,3.0000000,33.0299988,0.0000000,3.0000000,3.0000000,2.2700000,33.0299988,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0100000,2.2600000,2.2700000,3.0000000,33.0299988,0.0000000,3.0000000,3.0000000,2.2700000,33.0299988,0.0100000,5.2700000,5.2800002,5.2800002,66.0599976
,4,2.0000000,D461,0.000000000000000,1,102,122,3797, ,0.1500000,0.6300000,0.0000000,14.3000002,0.0000000,0.6600000,0.0000000,13.6000004,0.0000000,0.0100000,0.3100000,0.3200000,7.1799998,26.1599998,0.0000000,7.1799998,7.1799998,0.3200000,26.1599998,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0100000,0.3100000,0.3200000,7.1799998,26.1599998,0.0000000,7.1799998,7.1799998,0.3200000,26.1599998,0.0100000,7.4899998,7.5000000,7.5000000,52.3199997
,4,2.0000000,D461,0.000000000000000,1,104,120,3795, ,0.1500000,0.6400000,0.0000000,14.1000004,0.0000000,0.6800000,0.0000000,13.1999998,0.0000000,0.0000000,0.0800000,0.0800000,8.0600004,18.1800003,0.0000000,8.0600004,8.0600004,0.0800000,18.1800003,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0800000,0.0800000,8.0600004,18.1800003,0.0000000,8.0600004,8.0600004,0.0800000,18.1800003,0.0000000,8.1400003,8.1400003,8.1400003,36.3600006
,4,2.0000000,D461,0.000000000000000,1,106,118,3792, ,0.1600000,0.8000000,0.0000000,12.0000000,0.0000000,0.8100000,0.0000000,11.8999996,0.0000000,0.0300000,0.2200000,0.2500000,6.5900002,11.8400002,0.0000000,6.5900002,6.5900002,0.2500000,11.8400002,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0300000,0.2200000,0.2500000,6.5900002,11.8400002,0.0000000,6.5900002,6.5900002,0.2500000,11.8400002,0.0300000,6.8000002,6.8299999,6.8299999,23.6800003
,4,2.0000000,D461,0.000000000000000,1,108,116,3776, ,0.1500000,0.7700000,0.0000000,11.6999998,0.0000000,0.7700000,0.0000000,11.6999998,0.0000000,0.0000000,0.0800000,0.0900000,5.0400000,6.8899999,0.0000000,5.0400000,5.0400000,0.0900000,6.8899999,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0800000,0.0900000,5.0400000,6.8899999,0.0000000,5.0400000,5.0400000,0.0900000,6.8899999,0.0000000,5.1300001,5.1300001,5.1300001,13.7799997
,4,2.0000000,D461,0.000000000000000,1,110,114,3763, ,0.2300000,1.0700001,0.0000000,12.8999996,0.0000000,1.0700001,0.0000000,12.8999996,0.0000000,0.0000000,0.0100000,0.0100000,4.1799998,2.7200000,0.0000000,4.1799998,4.1799998,0.0100000,2.7200000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0100000,0.0100000,4.1799998,2.7200000,0.0000000,4.1799998,4.1799998,0.0100000,2.7200000,0.0000000,4.1900001,4.1900001,4.1900001,5.4400001
,4,2.0000000,D461,0.000000000000000,1,113,111,3762, ,0.2300000,1.1600000,0.0000000,11.8999996,0.0000000,1.0800000,0.0000000,12.8000002,0.0000000,0.0000000,6.0400000,6.0400000,2.7300000,6.0200000,0.0000000,2.7300000,2.7300000,6.0400000,6.0200000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,6.0400000,6.0400000,2.7300000,6.0200000,0.0000000,2.7300000,2.7300000,6.0400000,6.0200000,0.0000000,8.7700005,8.7700005,8.7700005,12.0400000
,4,2.0000000,D461,0.000000000000000,1,116,108,3763, ,0.1500000,0.8500000,0.0000000,10.6000004,0.0000000,0.7900000,0.0000000,11.3999996,0.0000000,0.0000000,2.1300001,2.1300001,0.0900000,8.0600004,0.0000000,0.0900000,0.0900000,2.1300001,8.0600004,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,2.1300001,2.1300001,0.0900000,8.0600004,0.0000000,0.0900000,0.0900000,2.1300001,8.0600004,0.0000000,2.2100000,2.2100000,2.2100000,16.1100006
,4,2.0000000,D461,0.000000000000000,1,118,106,3776, ,0.1600000,0.8600000,0.0000000,11.1999998,0.0000000,0.8100000,0.0000000,11.8999996,0.0000000,0.0000000,0.2700000,0.2700000,1.1100000,7.2199998,0.0000000,1.1100000,1.1100000,0.2700000,7.2199998,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.2700000,0.2700000,1.1100000,7.2199998,0.0000000,1.1100000,1.1100000,0.2700000,7.2199998,0.0000000,1.3700000,1.3700000,1.3700000,14.4300003
,4,2.0000000,D461,0.000000000000000,1,120,104,3792, ,0.1500000,0.7300000,0.0000000,12.3000002,0.0000000,0.6700000,0.0000000,13.3999996,0.0000000,0.0700000,2.4900000,2.5599999,1.6300000,8.1499996,0.0000000,1.6300000,1.6300000,2.5599999,8.1499996,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0700000,2.4900000,2.5599999,1.6300000,8.1499996,0.0000000,1.6300000,1.6300000,2.5599999,8.1499996,0.0700000,4.1199999,4.1799998,4.1799998,16.2900009
,4,2.0000000,D461,0.000000000000000,1,122,102,3795, ,0.1500000,0.6700000,0.0000000,13.3999996,0.0000000,0.6400000,0.0000000,14.1000004,0.0000000,0.1300000,2.0100000,2.1400001,0.2600000,10.0299997,0.0000000,0.2600000,0.2600000,2.1400001,10.0299997,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.1300000,2.0100000,2.1400001,0.2600000,10.0299997,0.0000000,0.2600000,0.2600000,2.1400001,10.0299997,0.1300000,2.2700000,2.4000001,2.4000001,20.0499992
,4,2.0000000,D461,0.000000000000000,1,124,100,3797, ,0.3000000,1.3000000,0.0000000,13.8000002,0.0000000,1.2900000,0.0000000,14.0000000,0.0000000,0.0300000,2.0899999,2.1300001,0.5300000,11.6300001,0.0000000,0.5300000,0.5300000,2.1300001,11.6300001,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0300000,2.0899999,2.1300001,0.5300000,11.6300001,0.0000000,0.5300000,0.5300000,2.1300001,11.6300001,0.0300000,2.6300001,2.6600001,2.6600001,23.2500000
,4,2.0000000,D461,0.000000000000000,1,128,96,3805, ,0.1600000,0.4800000,0.0000000,20.0000000,0.0000000,0.5000000,0.0000000,19.2000008,0.0000000,0.0100000,0.5800000,0.5900000,1.9500000,10.2799997,0.0000000,1.9500000,1.9500000,0.5900000,10.2799997,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0100000,0.5800000,0.5900000,1.9500000,10.2799997,0.0000000,1.9500000,1.9500000,0.5900000,10.2799997,0.0100000,2.5200000,2.5400000,2.5400000,20.5499992
,4,2.0000000,D461,0.000000000000000,1,130,94,3662, ,0.1600000,0.8400000,0.0000000,11.3999996,0.0000000,0.8700000,0.0000000,11.0000000,0.0000000,0.0100000,0.4000000,0.4000000,0.5400000,10.1400003,0.0000000,0.5400000,0.5400000,0.4000000,10.1400003,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0100000,0.4000000,0.4000000,0.5400000,10.1400003,0.0000000,0.5400000,0.5400000,0.4000000,10.1400003,0.0100000,0.9400000,0.9400000,0.9400000,20.2700005
,4,2.0000000,D461,0.000000000000000,1,132,92,3655, ,0.3100000,1.1400000,0.0000000,16.2999992,0.0000000,1.1799999,0.0000000,15.8000002,0.0000000,0.0200000,0.3800000,0.4000000,5.5599999,4.9699998,0.0000000,5.5599999,5.5599999,0.4000000,4.9699998,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0200000,0.3800000,0.4000000,5.5599999,4.9699998,0.0000000,5.5599999,5.5599999,0.4000000,4.9699998,0.0200000,5.9299998,5.9600000,5.9600000,9.9399996
,4,2.0000000,D461,0.000000000000000,1,134,90,3774, ,4.8400002,13.8800001,0.0000000,20.8999996,0.0000000,14.5900002,0.0000000,19.8999996,0.0000000,0.0000000,0.2800000,0.2800000,1.4600000,3.7900000,0.0000000,1.4600000,1.4600000,0.2800000,3.7900000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.2800000,0.2800000,1.4600000,3.7900000,0.0000000,1.4600000,1.4600000,0.2800000,3.7900000,0.0000000,1.7300000,1.7300000,1.7300000,7.5799999
,4,2.0000000,D461,0.000000000000000,1,154,70,3498, ,1.3700000,3.6300001,0.0000000,22.6000004,0.0000000,3.6300001,0.0000000,22.6000004,0.0000000,0.0000000,0.1500000,0.1500000,0.5400000,3.4100001,0.0000000,0.5400000,0.5400000,0.1500000,3.4100001,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.1500000,0.1500000,0.5400000,3.4100001,0.0000000,0.5400000,0.5400000,0.1500000,3.4100001,0.0000000,0.6900000,0.6900000,0.6900000,6.8099999
